transaction_id,date,description,amount,direction,mcc,category,_merchant,_is_holdout
1564,2024-06-05,AVITO USLUGI,700.0,debit,,Прочее,,False
1565,2024-05-25,Оплата услуг Читй-город,2400.0,debit,,Образование,Читай-город,False
1566,2024-06-27,POS WINK,4090.0,debit,7832,Развлечения,Wink,False
1567,2024-06-04,ИП Соколова Д.Ю. барбер услуги,5749.0,debit,7230,Красота и уход,Соколова Д.Ю.,False
1568,2024-05-06,Оплата улуг Тинькофф Страхование,4650.0,debit,,Финансовые услуги,Тинькофф Страхование,False
1569,2024-05-10,ASHHAN*614571,5100.0,debit,5412,Продукты,Ашан,False
1570,2024-06-24,Пополнение счета от Петрова Е.А.,67900.0,credit,,Прочие доходы,Дикси,False
1571,2024-04-17,OPLATA TOVAROV SVYAZNOY,73100.0,debit,5734,Электроника и техника,Связной,False
1572,2024-06-25,POS MEDSI,10009.0,debit,5912,Здоровье,Медси,False
1573,2024-05-11,FIX PRICE,19549.0,debit,,Дом и ремонт,Fix Price,False
1574,2024-06-17,AEROEKSPRESS SAMAA RUS,2050.0,debit,5541,Транспорт,Аэроэкспресс,False
1575,2024-06-01,П2П перевод Соколов С.А.,24099.0,debit,,Переводы,Соколов С.А.,False
1576,2024-04-17,POKUPKA SALON KRASOTY STIL CHELYABINSK,7709.0,debit,7298,Красота и уход,Салон Красоты Стиль,False
1577,2024-05-02,OPLATA TOVAROV TEHNPOARK,70709.0,debit,5732,Электроника и техника,Технопарк,False
1578,2024-06-10,OPLATA TOVAROV SHOKOLADNITSA,3400.0,debit,5812,Кафе и рестораны,Шоколадница,False
1579,2024-06-20,Выплата премии ООО Ромашка,76449.0,credit,,Прочие доходы,Газпромнефть АЗС,False
1580,2024-06-16,Мегафон счет №600326,4149.0,debit,4900,ЖКХ и связь,Мегафон,False
1581,2024-06-21,Перевод СБП Морозов Т.Ю.,48209.0,debit,,Переводы,Морозов Т.Ю.,False
1582,2024-04-25,POS O'KEY,1000.0,debit,5412,Продукты,О'Кей,False
1583,2024-04-22,O'KEY VORONEZH RUS,5899.0,debit,5411,Продукты,О'Кей,False
1584,2024-06-07,ASHAN,2599.0,debit,5411,Продукты,Ашан,False
1585,2024-06-10,OPLATA VKUSVILL,609.0,debit,,Продукты,ВкусВилл,False
1586,2024-04-17,POS MOSKOVSKIY METROPOOLITEN,2790.0,debit,7523,Транспорт,Московский метрополитен,False
1587,2024-05-07,Оплата услуг Москковская Школа,3300.0,debit,,Образование,Московская Школа,False
1588,2024-05-16,ИП Соколова Д.АА. частный извоз,1690.0,debit,7523,Транспорт,Соколова Д.А.,False
1589,2024-06-25,Зачисление заработной платы АО Инновация,16409.0,credit,,Прочие доходы,S7 Airlines,False
1590,2024-06-27,Перевод Соколов М.Ю.,12599.0,credit,,Переводы,Соколов М.Ю.,False
1591,2024-05-16,Ренессанс Страхование счет 3№28568,2800.0,debit,6012,Финансовые услуги,Ренессанс Страхование,False
1592,2024-06-02,TERMINAL 289586 MU-MU EKATERINBURG,649.0,debit,,Кафе и рестораны,Му-Му,False
1593,2024-06-13,TERMINAL 559580 OZON ELECTRONICS ROSTOV-NA-DONU,18600.0,debit,,Электроника и техника,Ozon Electronics,False
1594,2024-06-22,OPLATA TOVAROV IVI,3850.0,debit,,Развлечения,IVI,False
1595,2024-05-30,OPLATA DIKSI,1400.0,debit,5422,Продукты,Дикси,False
1596,2024-05-09,POKUPKA WHOOSH KRASNOYARSK,2100.0,debit,7523,Транспорт,Whoosh,False
1597,2024-06-28,POKUPKA KINOTEATR KAARO NIZHNIY NOVGOROD,2750.0,debit,7994,Развлечения,Кинотеатр Каро,False
1598,2024-05-07,POS YANDEKS PLYUS,900.0,debit,,Развлечения,Яндекс Плюс,False
1599,2024-05-01,PERERKESTOK,4750.0,debit,5411,Продукты,Перекресток,False
1600,2024-04-22,ВОЗВРАТ SBP Егорова Д.С.,53549.0,credit,,Прочие доходы,Ecco,False
1601,2024-05-05,PYATEROCHKA,5090.0,debit,5411,Продукты,Пятёрочка,False
1602,2024-04-22,OPLATA OZNO ELECTRONICS,73509.0,debit,5734,Электроника и техника,Ozon Electronics,False
1603,2024-04-27,Foxford абонентская плата,10149.0,debit,8299,Образование,Foxford,False
1604,2024-04-07,POS ECCO,1599.0,debit,5661,Одежда и обувь,Ecco,False
1605,2024-05-30,Оплата УСЛ Сбербанк Комиссия,3450.0,debit,,Финансовые услуги,Сбербанк Комиссия,False
1606,2024-06-04,CCO,8300.0,debit,5661,Одежда и обувь,Ecco,False
1607,2024-05-20,СОГАЗ абонентская плата,3200.0,debit,6051,Финансовые услуги,СОГАЗ,False
1608,2024-04-18,PEREKRESTOK,449.0,debit,,Продукты,Перекресток,False
1609,2024-05-13,POS LENTA,1600.0,debit,5412,Продукты,Лента,False
1610,2024-05-22,TERMINAL 453292 OZON ELECTRONICS VORONEZH,4450.0,debit,5732,Электроника и техника,Ozon Electronics,False
1611,2024-05-21,TVOE*514832,4400.0,debit,5661,Одежда и обувь,Твое,False
1612,2024-06-07,ELORADO,70190.0,debit,,Электроника и техника,Эльдорадо,False
1613,2024-06-10,POS SALON KRASOOTY STIL,2900.0,debit,7298,Красота и уход,Салон Красоты Стиль,False
1614,2024-04-03,Билайн абонентская плата,7750.0,debit,4814,ЖКХ и связь,Билайн,False
1615,2024-06-08,TERMINAL 141862 SVYAZNOY KAZAN,49250.0,debit,5732,Электроника и техника,Связной,False
1616,2024-05-29,OPLATA IVI,4849.0,debit,,Развлечения,IVI,False
1617,2024-04-30,TERMINAL 63881 BILAYN RITEYL ORSTOV-NA-DONU,38249.0,debit,,Электроника и техника,Билайн Ритейл,False
1618,2024-05-27,AEROEKSPRESS NOVOSIBIRSK RUS,1799.0,debit,4111,Транспорт,Аэроэкспресс,False
1619,2024-06-21,Пополнение счета от Егоров М.Ю.,57550.0,credit,,Прочие доходы,Здравсити,False
1620,2024-05-17,APTEKA 36.6,3550.0,debit,8011,Здоровье,Аптека 36.6,False
1621,2024-04-26,NAIL BAR,7709.0,debit,7298,Красота и уход,Nail Bar,False
1622,2024-05-29,PETROVICH SANKT-PETERBURG RUS,7899.0,debit,5200,Дом и ремонт,Petrovich,False
1623,2024-06-11,OPLATA TOVAROV LUKOYL AZS,2600.0,debit,4121,Транспорт,Лукойл АЗС,False
1624,2024-06-04,OPLATA TOVAROV SPAR,4400.0,debit,5412,Продукты,Spar,False
1625,2024-04-20,POS VKUSVILL,4450.0,debit,5411,Продукты,ВкусВилл,False
1626,2024-04-14,Водоканал абоненнтская плата,349.0,debit,4900,ЖКХ и связь,Водоканал,False
1627,2024-06-01,POS INVITRO,3050.0,debit,,Здоровье,Инвитро,False
1628,2024-06-29,POKUPKA SUSHI WOK VORONEZH,1090.0,debit,,Кафе и рестораны,Sushi Wok,False
1629,2024-05-07,OPLATA ZRA,6349.0,debit,,Одежда и обувь,Zara,False
1630,2024-04-23,POS SITIDRAYV,2899.0,debit,4111,Транспорт,Ситидрайв,False
1631,2024-06-17,Оплата услуг Foxford,5809.0,debit,,Образование,Foxford,False
1632,2024-04-26,AEROFLOT*253626,8249.0,debit,4112,Путешествия,Аэрофлот,False
1633,2024-04-03,Внутрибанковский перевод Смирнов Т.О.,49449.0,debit,,Переводы,Смирнов Т.О.,False
1634,2024-05-26,Начисление процентов на остаток,75300.0,credit,,Прочие доходы,Ростелеком,False
1635,2024-04-15,POKUPKA SPAR KRASNOYARSK,300.0,debit,,Продукты,Spar,False
1636,2024-04-16,POS ROSNEFT AZS,2749.0,debit,,Транспорт,Роснефть АЗС,False
1637,2024-04-07,RENDEZ-VOUS NOVOSIBIRSK RUS,1600.0,debit,,Одежда и обувь,Rendez-Vous,False
1638,2024-04-18,POKUPKA YANDEKS TAKSI CHELYABINSK,690.0,debit,4111,Транспорт,Яндекс Такси,False
1639,2024-04-25,OPKUPKA INVITRO NOVOSIBIRSK,3600.0,debit,8099,Здоровье,Инвитро,False
1640,2024-04-05,TERMIINAL 398832 PRIME SAMARA,2449.0,debit,,Кафе и рестораны,Prime,False
1641,2024-05-25,TERMINL 128614 CINNABON VORONEZH,950.0,debit,,Кафе и рестораны,Cinnabon,False
1642,2024-04-16,PYATEROCHKA VORONEZH RUS,5509.0,debit,5411,Продукты,Пятёрочка,False
1643,2024-06-06,POS YANDEKS TAKSI,2349.0,debit,,Транспорт,Яндекс Такси,False
1644,2024-06-26,Оплата ЕИРЦ л/с 909438,2709.0,debit,,ЖКХ и связь,ЕИРЦ,False
1645,2024-05-19,ZARA,5190.0,debit,5661,Одежда и обувь,Zara,False
1646,2024-06-19,PLATA TOVAROV MU-MU,1809.0,debit,5814,Кафе и рестораны,Му-Му,False
1647,2024-06-30,Перевод СБП Иванов О.Е.,35290.0,credit,,Переводы,Иванов О.Е.,False
1648,2024-05-01,SPAR*106456,4949.0,debit,5422,Продукты,Spar,False
1649,2024-04-23,ИП Новикова В.Д. частный извоз,1699.0,debit,7523,Транспорт,Новикова В.Д.,False
1650,2024-04-20,TERMINAL 168044 KARI UFA,5700.0,debit,5661,Одежда и обувь,Kari,False
1651,2024-06-21,OPLATA TOVAROV WHOOSH,1950.0,debit,,Транспорт,Whoosh,False
1652,2024-06-28,TERMINAL 190383 SALON KRASOTY STIL UFA,6749.0,debit,7298,Красота и уход,Салон Красоты Стиль,False
1653,2024-05-16,POKUPKA PARK GORKOGO EKATERINBURG,909.0,debit,,Развлечения,Парк Горького,False
1654,2024-06-21,POKUKPA PLAYSTATION STORE KRASNOYARSK,3849.0,debit,7832,Развлечения,PlayStation Store,False
1655,2024-04-01,PLAYSTATION STORE*536294,4750.0,debit,5815,Развлечения,PlayStation Store,False
1656,2024-04-09,ИП Егорова М.О. частный извоз,309.0,debit,,Транспорт,Егорова М.О.,False
1657,2024-06-10,POS O'KEY,3690.0,debit,5411,Продукты,О'Кей,False
1658,2024-05-15,Кэшбэк по карте,73099.0,credit,,Прочие доходы,KFC,False
1659,2024-05-21,OPLATA IVI,3599.0,debit,7832,Развлечения,IVI,False
1660,2024-04-01,Пополнение счета от Иванов С.С.,44700.0,credit,,Прочие доходы,Яндекс Практикум,False
1661,2024-05-09,MU-MU,1009.0,debit,,Кафе и рестораны,Му-Му,False
1662,2024-04-27,POKUPKA YANDEKS TAKSI SAMARA,850.0,debit,,Транспорт,Яндекс Такси,False
1663,2024-04-25,ASHAN*931531,4700.0,debit,5412,Продукты,Ашан,False
1664,2024-06-21,POKUPKA BOULING KOSMIK NOVOSIBIRSK,2400.0,debit,5815,Развлечения,Боулинг Космик,False
1665,2024-06-19,П2П перевод Волков В.В.,3099.0,debit,,Переводы,Волков В.В.,False
1666,2024-04-07,DNS*2075,67500.0,debit,,Электроника и техника,DNS,False
1667,2024-06-13,ИП Сидоров Т.И. консультация врача,14250.0,debit,8099,Здоровье,Сидоров Т.И.,False
1668,2024-04-08,KINOPOOISK,350.0,debit,7994,Развлечения,Кинопоиск,False
1669,2024-04-19,Тинькофф Страхование счет №824349,3509.0,debit,6012,Финансовые услуги,Тинькофф Страхование,False
1670,2024-05-26,Оплата Водоканал л/с 622908,1950.0,debit,4814,ЖКХ и связь,Водоканал,False
1671,2024-04-23,П2П перевод Петров Т.П.,48890.0,credit,,Переводы,Петров Т.П.,False
1672,2024-06-22,ИП Егоров И.ММ. репетитор математики,15490.0,debit,,Образование,Егоров И.М.,False
1673,2024-05-08,CHOP-CHOP BARBERSHOP*460119,6190.0,debit,7230,Красота и уход,Chop-Chop Barbershop,False
1674,2024-05-23,TERMINAL 41808 ROSNEFT AZS KAZAN,1349.0,debit,5541,Транспорт,Роснефть АЗС,False
1675,2024-05-10,Водоканал абонентская плата,1690.0,debit,4814,ЖКХ и связь,Водоканал,False
1676,2024-04-01,WILDBERRIES FASHION,5650.0,debit,,Одежда и обувь,Wildberries Fashion,False
1677,2024-06-10,SHOKOLADNITSA*471795,1599.0,debit,,Кафе и рестораны,Шоколадница,False
1678,2024-05-20,POKUPKA KINOPOISK UFA,3049.0,debit,,Развлечения,Кинопоиск,False
1679,2024-06-17,OPLATA TOVAROV MAGNIT,4409.0,debit,,Продукты,Магнит,False
1680,2024-06-28,OPLATA KINOPOISK,2650.0,debit,7994,Развлечения,Кинопоиск,False
1681,2024-05-10,OPLATA TOVAROV CHOP-CHOP BARBERSHOP,5590.0,debit,7230,Красота и уход,Chop-Chop Barbershop,False
1682,2024-04-04,MU-MU NIZHNIY NOVGOROD RUS,3709.0,debit,,Кафе и рестораны,Му-Му,False
1683,2024-06-13,Списание по операции №1681,8909.0,debit,,Прочее,,False
1684,2024-04-02,HOFF*915277,650.0,debit,,Дом и ремонт,Hoff,False
1685,2024-05-17,PYATEROCHKA*117385,5190.0,debit,,Продукты,Пятёрочка,False
1686,2024-04-28,ВОЗВРАТ SBP Морозов А.Е.,39400.0,credit,,Прочие доходы,О'Кей,False
1687,2024-04-09,МТС абонентская лата,5749.0,debit,,ЖКХ и связь,МТС,False
1688,2024-06-29,ИП Кузнецов Ю.П. масстер маникюра,5099.0,debit,,Красота и уход,Кузнецов Ю.П.,False
1689,2024-06-22,WHOOSH,2890.0,debit,5541,Транспорт,Whoosh,False
1690,2024-05-17,Перевод СБП Волкова А.П.,30890.0,credit,,Переводы,Волкова А.П.,False
1691,2024-06-29,BOKOING.COM*154624,4550.0,debit,4112,Путешествия,Booking.com,False
1692,2024-05-05,TERMINAL 989707 SHOKOLADNITSA CHELYABINSK,3300.0,debit,5814,Кафе и рестораны,Шоколадница,False
1693,2024-04-04,PLAYSTATION STORE,1450.0,debit,7994,Развлечения,PlayStation Store,False
1694,2024-06-28,YANDEKS PLYUS VORRONEZH RUS,3599.0,debit,,Развлечения,Яндекс Плюс,False
1695,2024-06-03,OPLATA TOVAROV PYATEROCHKA,5190.0,debit,5411,Продукты,Пятёрочка,False
1696,2024-06-07,ASHN*869684,1990.0,debit,,Продукты,Ашан,False
1697,2024-04-02,POS MOSKOVSKIY METROPOLITEN,1809.0,debit,,Транспорт,Московский метрополитен,False
1698,2024-04-18,POS INVITRO,1209.0,debit,,Здоровье,Инвитро,False
1699,2024-05-05,ИП Соколов И.Е. массжаист,400.0,debit,8011,Здоровье,Соколов И.Е.,False
1700,2024-05-20,LIME,4350.0,debit,5661,Одежда и обувь,LIME,False
1701,2024-06-25,OPLATA PARK GORKOGO,3050.0,debit,5815,Развлечения,Парк Горького,False
1702,2024-05-02,POKUPKA DELIMOBIL CHLYABINSK,1149.0,debit,5541,Транспорт,Delimobil,False
1703,2024-06-02,POKUPKA RENDEZ-VOUS MOSKVA,1899.0,debit,,Одежда и обувь,Rendez-Vous,False
1704,2024-04-14,POKUPKA O'KEY MOSKVA,5700.0,debit,,Продукты,О'Кей,False
1705,2024-06-15,Списание по операции №71805,3549.0,debit,,Прочее,,False
1706,2024-04-23,OPLATA TOVAORV HOTELTONIGHT,26500.0,debit,4511,Путешествия,Hoteltonight,False
1707,2024-06-09,OPLATA AEROEKSPRESS,909.0,debit,7523,Транспорт,Аэроэкспресс,False
1708,2024-06-03,SITMOBIL,1609.0,debit,,Транспорт,Ситимобил,False
1709,2024-04-26,Оплата Тинькофф Страхование л/с 639222,2549.0,debit,6012,Финансовые услуги,Тинькофф Страхование,False
1710,2024-06-10,POS IVI,4990.0,debit,5815,Развлечения,IVI,False
1711,2024-05-26,ИП Сиидоров А.М. частные уроки,23600.0,debit,8299,Образование,Сидоров А.М.,False
1712,2024-04-02,GZPROMNEFT AZS KRASNOYARSK RUS,2999.0,debit,4121,Транспорт,Газпромнефть АЗС,False
1713,2024-06-24,Сбербанк Комиссия абонентская плата,100.0,debit,,Финансовые услуги,Сбербанк Комиссия,False
